txn_id,investor_id,scheme_code,state,city_tier,investor_age,income_bracket,txn_type,amount_inr,txn_date
TXN-031177,INV-01178,122214,Tamil Nadu,Tier 3,61,12-25L,Lumpsum,213887,2022-06-29
TXN-031178,INV-01179,122337,Delhi,Tier 1,25,5-12L,SIP,36006,2022-06-30
TXN-031179,INV-01180,122460,Gujarat,Tier 2,67,25L+,SIP,28171,2022-07-01
TXN-031180,INV-01181,122583,Uttar Pradesh,Tier 3,34,25L+,SIP,4883,2022-07-04
TXN-031181,INV-01182,122706,West Bengal,Tier 1,60,5-12L,SIP,16068,2022-07-05
TXN-031182,INV-01183,122829,Telangana,Tier 2,61,25L+,Lumpsum,301390,2022-07-06
TXN-031183,INV-01184,122952,Rajasthan,Tier 3,31,5-12L,SIP,40911,2022-07-07
TXN-031184,INV-01185,123075,Kerala,Tier 1,51,12-25L,Lumpsum,386496,2022-07-08
TXN-031185,INV-01186,123198,Punjab,Tier 2,41,5-12L,Lumpsum,35367,2022-07-11
TXN-031186,INV-01187,123321,Haryana,Tier 3,61,25L+,SIP,42931,2022-07-12
TXN-031187,INV-01188,123444,Maharashtra,Tier 1,51,5-12L,Redemption,13835,2022-07-13
TXN-031188,INV-01189,123567,Karnataka,Tier 2,30,5-12L,Redemption,42265,2022-07-14
TXN-031189,INV-01190,123690,Tamil Nadu,Tier 3,33,25L+,Lumpsum,366778,2022-07-15
TXN-031190,INV-01191,123813,Delhi,Tier 1,40,25L+,Redemption,16106,2022-07-18
TXN-031191,INV-01192,123936,Gujarat,Tier 2,50,5-12L,Lumpsum,281019,2022-07-19
TXN-031192,INV-01193,124059,Uttar Pradesh,Tier 3,33,25L+,SIP,6370,2022-07-20
TXN-031193,INV-01194,124182,West Bengal,Tier 1,62,12-25L,Lumpsum,210092,2022-07-21
TXN-031194,INV-01195,124305,Telangana,Tier 2,54,5-12L,Lumpsum,374981,2022-07-22
TXN-031195,INV-01196,124428,Rajasthan,Tier 3,47,5-12L,Lumpsum,201031,2022-07-25
TXN-031196,INV-01197,124551,Kerala,Tier 1,47,25L+,SIP,36209,2022-07-26
TXN-031197,INV-01198,124674,Punjab,Tier 2,24,12-25L,SIP,26869,2022-07-27
TXN-031198,INV-01199,124797,Haryana,Tier 3,40,12-25L,SIP,42849,2022-07-28
TXN-031199,INV-01200,124920,Maharashtra,Tier 1,24,25L+,Lumpsum,119573,2022-07-29
TXN-031200,INV-01201,120123,Karnataka,Tier 2,28,25L+,Redemption,5213,2022-08-01
TXN-031201,INV-01202,120246,Tamil Nadu,Tier 3,39,25L+,SIP,46103,2022-08-02
TXN-031202,INV-01203,120369,Delhi,Tier 1,44,25L+,SIP,47915,2022-08-03
TXN-031203,INV-01204,120492,Gujarat,Tier 2,58,5-12L,Lumpsum,498311,2022-08-04
TXN-031204,INV-01205,120615,Uttar Pradesh,Tier 3,62,25L+,Redemption,44201,2022-08-05
TXN-031205,INV-01206,120738,West Bengal,Tier 1,24,5-12L,SIP,2875,2022-08-08
TXN-031206,INV-01207,120861,Telangana,Tier 2,25,5-12L,Redemption,13196,2022-08-09
TXN-031207,INV-01208,120984,Rajasthan,Tier 3,41,12-25L,SIP,11638,2022-08-10
TXN-031208,INV-01209,121107,Kerala,Tier 1,43,25L+,Lumpsum,36311,2022-08-11
TXN-031209,INV-01210,121230,Punjab,Tier 2,27,12-25L,SIP,39823,2022-08-12
TXN-031210,INV-01211,121353,Haryana,Tier 3,55,12-25L,SIP,28236,2022-08-15
TXN-031211,INV-01212,121476,Maharashtra,Tier 1,67,5-12L,SIP,21715,2022-08-16
TXN-031212,INV-01213,121599,Karnataka,Tier 2,31,12-25L,Lumpsum,155146,2022-08-17
TXN-031213,INV-01214,121722,Tamil Nadu,Tier 3,37,12-25L,Redemption,13875,2022-08-18
TXN-031214,INV-01215,121845,Delhi,Tier 1,32,12-25L,Lumpsum,165837,2022-08-19
TXN-031215,INV-01216,121968,Gujarat,Tier 2,28,5-12L,SIP,32272,2022-08-22
TXN-031216,INV-01217,122091,Uttar Pradesh,Tier 3,42,5-12L,SIP,13385,2022-08-23
TXN-031217,INV-01218,122214,West Bengal,Tier 1,39,12-25L,Lumpsum,299835,2022-08-24
TXN-031218,INV-01219,122337,Telangana,Tier 2,24,12-25L,SIP,21829,2022-08-25
TXN-031219,INV-01220,122460,Rajasthan,Tier 3,65,5-12L,SIP,35642,2022-08-26
TXN-031220,INV-01221,122583,Kerala,Tier 1,39,25L+,Lumpsum,460831,2022-08-29
TXN-031221,INV-01222,122706,Punjab,Tier 2,26,5-12L,Lumpsum,415453,2022-08-30
TXN-031222,INV-01223,122829,Haryana,Tier 3,62,12-25L,SIP,17056,2022-08-31
TXN-031223,INV-01224,122952,Maharashtra,Tier 1,28,12-25L,Lumpsum,162504,2022-09-01
TXN-031224,INV-01225,123075,Karnataka,Tier 2,49,25L+,SIP,49279,2022-09-02
TXN-031225,INV-01226,123198,Tamil Nadu,Tier 3,53,25L+,SIP,10629,2022-09-05
TXN-031226,INV-01227,123321,Delhi,Tier 1,31,25L+,Lumpsum,478025,2022-09-06
TXN-031227,INV-01228,123444,Gujarat,Tier 2,58,5-12L,SIP,14670,2022-09-07
TXN-031228,INV-01229,123567,Uttar Pradesh,Tier 3,32,5-12L,Redemption,33248,2022-09-08
TXN-031229,INV-01230,123690,West Bengal,Tier 1,63,5-12L,SIP,28317,2022-09-09
TXN-031230,INV-01231,123813,Telangana,Tier 2,63,25L+,SIP,44259,2022-09-12
TXN-031231,INV-01232,123936,Rajasthan,Tier 3,22,5-12L,SIP,5537,2022-09-13
TXN-031232,INV-01233,124059,Kerala,Tier 1,48,5-12L,SIP,35979,2022-09-14
TXN-031233,INV-01234,124182,Punjab,Tier 2,49,12-25L,SIP,27424,2022-09-15
TXN-031234,INV-01235,124305,Haryana,Tier 3,66,5-12L,SIP,13594,2022-09-16
TXN-031235,INV-01236,124428,Maharashtra,Tier 1,47,5-12L,SIP,28140,2022-09-19
TXN-031236,INV-01237,124551,Karnataka,Tier 2,52,12-25L,SIP,37723,2022-09-20
TXN-031237,INV-01238,124674,Tamil Nadu,Tier 3,44,5-12L,SIP,5434,2022-09-21
TXN-031238,INV-01239,124797,Delhi,Tier 1,23,25L+,Redemption,48638,2022-09-22
TXN-031239,INV-01240,124920,Gujarat,Tier 2,62,5-12L,SIP,9285,2022-09-23
TXN-031240,INV-01241,120123,Uttar Pradesh,Tier 3,61,25L+,SIP,45914,2022-09-26
TXN-031241,INV-01242,120246,West Bengal,Tier 1,59,5-12L,Lumpsum,323613,2022-09-27
TXN-031242,INV-01243,120369,Telangana,Tier 2,25,25L+,Redemption,26834,2022-09-28
TXN-031243,INV-01244,120492,Rajasthan,Tier 3,47,5-12L,SIP,12569,2022-09-29
TXN-031244,INV-01245,120615,Kerala,Tier 1,22,25L+,SIP,48973,2022-09-30
TXN-031245,INV-01246,120738,Punjab,Tier 2,26,25L+,SIP,32125,2022-10-03
TXN-031246,INV-01247,120861,Haryana,Tier 3,46,12-25L,Lumpsum,121414,2022-10-04
TXN-031247,INV-01248,120984,Maharashtra,Tier 1,56,25L+,SIP,31882,2022-10-05
TXN-031248,INV-01249,121107,Karnataka,Tier 2,67,25L+,SIP,44397,2022-10-06
TXN-031249,INV-01250,121230,Tamil Nadu,Tier 3,58,12-25L,Lumpsum,60911,2022-10-07
TXN-031250,INV-01251,121353,Delhi,Tier 1,55,5-12L,SIP,11805,2022-10-10
TXN-031251,INV-01252,121476,Gujarat,Tier 2,27,5-12L,SIP,38695,2022-10-11
TXN-031252,INV-01253,121599,Uttar Pradesh,Tier 3,29,5-12L,SIP,17985,2022-10-12
TXN-031253,INV-01254,121722,West Bengal,Tier 1,32,12-25L,SIP,23091,2022-10-13
TXN-031254,INV-01255,121845,Telangana,Tier 2,54,25L+,SIP,25313,2022-10-14
TXN-031255,INV-01256,121968,Rajasthan,Tier 3,67,5-12L,Redemption,2633,2022-10-17
TXN-031256,INV-01257,122091,Kerala,Tier 1,67,25L+,SIP,32134,2022-10-18
TXN-031257,INV-01258,122214,Punjab,Tier 2,54,25L+,SIP,11074,2022-10-19
TXN-031258,INV-01259,122337,Haryana,Tier 3,60,5-12L,Lumpsum,473571,2022-10-20
TXN-031259,INV-01260,122460,Maharashtra,Tier 1,39,12-25L,SIP,48431,2022-10-21
TXN-031260,INV-01261,122583,Karnataka,Tier 2,43,12-25L,SIP,22058,2022-10-24
TXN-031261,INV-01262,122706,Tamil Nadu,Tier 3,57,5-12L,SIP,37340,2022-10-25
TXN-031262,INV-01263,122829,Delhi,Tier 1,25,5-12L,Lumpsum,274352,2022-10-26
TXN-031263,INV-01264,122952,Gujarat,Tier 2,48,5-12L,SIP,12215,2022-10-27
TXN-031264,INV-01265,123075,Uttar Pradesh,Tier 3,65,12-25L,SIP,10941,2022-10-28
TXN-031265,INV-01266,123198,West Bengal,Tier 1,55,12-25L,Lumpsum,85213,2022-10-31
TXN-031266,INV-01267,123321,Telangana,Tier 2,43,12-25L,SIP,12363,2022-11-01
TXN-031267,INV-01268,123444,Rajasthan,Tier 3,62,5-12L,SIP,20294,2022-11-02
TXN-031268,INV-01269,123567,Kerala,Tier 1,59,5-12L,SIP,5204,2022-11-03
TXN-031269,INV-01270,123690,Punjab,Tier 2,63,5-12L,SIP,44537,2022-11-04
TXN-031270,INV-01271,123813,Haryana,Tier 3,39,25L+,Lumpsum,294475,2022-11-07
TXN-031271,INV-01272,123936,Maharashtra,Tier 1,22,5-12L,SIP,6153,2022-11-08
TXN-031272,INV-01273,124059,Karnataka,Tier 2,53,5-12L,Lumpsum,106162,2022-11-09
TXN-031273,INV-01274,124182,Tamil Nadu,Tier 3,40,5-12L,Lumpsum,109466,2022-11-10
TXN-031274,INV-01275,124305,Delhi,Tier 1,37,12-25L,Redemption,1940,2022-11-11
TXN-031275,INV-01276,124428,Gujarat,Tier 2,39,5-12L,SIP,16611,2022-11-14
TXN-031276,INV-01277,124551,Uttar Pradesh,Tier 3,28,5-12L,Lumpsum,247655,2022-11-15
TXN-031277,INV-01278,124674,West Bengal,Tier 1,56,5-12L,SIP,3819,2022-11-16
TXN-031278,INV-01279,124797,Telangana,Tier 2,36,12-25L,Lumpsum,198173,2022-11-17
TXN-031279,INV-01280,124920,Rajasthan,Tier 3,24,5-12L,Redemption,41600,2022-11-18
TXN-031280,INV-01281,120123,Kerala,Tier 1,48,12-25L,Lumpsum,41887,2022-11-21
TXN-031281,INV-01282,120246,Punjab,Tier 2,24,5-12L,SIP,4505,2022-11-22
TXN-031282,INV-01283,120369,Haryana,Tier 3,58,12-25L,Lumpsum,232334,2022-11-23
TXN-031283,INV-01284,120492,Maharashtra,Tier 1,30,12-25L,SIP,13595,2022-11-24
TXN-031284,INV-01285,120615,Karnataka,Tier 2,49,25L+,SIP,17531,2022-11-25
TXN-031285,INV-01286,120738,Tamil Nadu,Tier 3,42,5-12L,Lumpsum,246932,2022-11-28
TXN-031286,INV-01287,120861,Delhi,Tier 1,33,12-25L,SIP,12573,2022-11-29
TXN-031287,INV-01288,120984,Gujarat,Tier 2,39,5-12L,Lumpsum,242220,2022-11-30
TXN-031288,INV-01289,121107,Uttar Pradesh,Tier 3,34,25L+,SIP,49881,2022-12-01
TXN-031289,INV-01290,121230,West Bengal,Tier 1,49,25L+,Lumpsum,190196,2022-12-02
TXN-031290,INV-01291,121353,Telangana,Tier 2,22,12-25L,Lumpsum,340484,2022-12-05
TXN-031291,INV-01292,121476,Rajasthan,Tier 3,48,25L+,Lumpsum,80849,2022-12-06
TXN-031292,INV-01293,121599,Kerala,Tier 1,38,25L+,Redemption,47141,2022-12-07
TXN-031293,INV-01294,121722,Punjab,Tier 2,48,25L+,SIP,28933,2022-12-08
TXN-031294,INV-01295,121845,Haryana,Tier 3,64,5-12L,SIP,2119,2022-12-09
TXN-031295,INV-01296,121968,Maharashtra,Tier 1,60,25L+,SIP,17162,2022-12-12
TXN-031296,INV-01297,122091,Karnataka,Tier 2,37,5-12L,Redemption,49651,2022-12-13
TXN-031297,INV-01298,122214,Tamil Nadu,Tier 3,51,25L+,Redemption,31961,2022-12-14
TXN-031298,INV-01299,122337,Delhi,Tier 1,37,5-12L,SIP,26755,2022-12-15
TXN-031299,INV-01300,122460,Gujarat,Tier 2,56,12-25L,Redemption,41477,2022-12-16
TXN-031300,INV-01301,122583,Uttar Pradesh,Tier 3,56,5-12L,SIP,41516,2022-12-19
TXN-031301,INV-01302,122706,West Bengal,Tier 1,30,12-25L,Lumpsum,298049,2022-12-20
TXN-031302,INV-01303,122829,Telangana,Tier 2,67,12-25L,SIP,48383,2022-12-21
TXN-031303,INV-01304,122952,Rajasthan,Tier 3,59,25L+,Lumpsum,133256,2022-12-22
TXN-031304,INV-01305,123075,Kerala,Tier 1,53,5-12L,SIP,44401,2022-12-23
TXN-031305,INV-01306,123198,Punjab,Tier 2,38,12-25L,SIP,42660,2022-12-26
TXN-031306,INV-01307,123321,Haryana,Tier 3,44,12-25L,SIP,7914,2022-12-27
TXN-031307,INV-01308,123444,Maharashtra,Tier 1,58,25L+,SIP,28517,2022-12-28
TXN-031308,INV-01309,123567,Karnataka,Tier 2,42,12-25L,SIP,23589,2022-12-29
TXN-031309,INV-01310,123690,Tamil Nadu,Tier 3,65,25L+,SIP,45932,2022-12-30
TXN-031310,INV-01311,123813,Delhi,Tier 1,62,5-12L,SIP,14055,2023-01-02
TXN-031311,INV-01312,123936,Gujarat,Tier 2,63,12-25L,SIP,30768,2023-01-03
TXN-031312,INV-01313,124059,Uttar Pradesh,Tier 3,28,12-25L,Lumpsum,487410,2023-01-04
TXN-031313,INV-01314,124182,West Bengal,Tier 1,66,12-25L,SIP,33181,2023-01-05
TXN-031314,INV-01315,124305,Telangana,Tier 2,48,25L+,SIP,36078,2023-01-06
TXN-031315,INV-01316,124428,Rajasthan,Tier 3,44,5-12L,Lumpsum,112078,2023-01-09
TXN-031316,INV-01317,124551,Kerala,Tier 1,42,25L+,SIP,26907,2023-01-10
TXN-031317,INV-01318,124674,Punjab,Tier 2,65,25L+,Lumpsum,87773,2023-01-11
TXN-031318,INV-01319,124797,Haryana,Tier 3,53,12-25L,SIP,37403,2023-01-12
TXN-031319,INV-01320,124920,Maharashtra,Tier 1,50,5-12L,Redemption,20195,2023-01-13
TXN-031320,INV-01321,120123,Karnataka,Tier 2,27,5-12L,SIP,27789,2023-01-16
TXN-031321,INV-01322,120246,Tamil Nadu,Tier 3,48,25L+,SIP,6738,2023-01-17
TXN-031322,INV-01323,120369,Delhi,Tier 1,45,12-25L,Redemption,12801,2023-01-18
TXN-031323,INV-01324,120492,Gujarat,Tier 2,49,12-25L,SIP,5844,2023-01-19
TXN-031324,INV-01325,120615,Uttar Pradesh,Tier 3,48,25L+,SIP,16199,2023-01-20
TXN-031325,INV-01326,120738,West Bengal,Tier 1,63,25L+,SIP,31104,2023-01-23
TXN-031326,INV-01327,120861,Telangana,Tier 2,28,5-12L,SIP,26704,2023-01-24
TXN-031327,INV-01328,120984,Rajasthan,Tier 3,64,12-25L,Redemption,42144,2023-01-25
TXN-031328,INV-01329,121107,Kerala,Tier 1,35,25L+,SIP,27305,2023-01-26
TXN-031329,INV-01330,121230,Punjab,Tier 2,61,25L+,SIP,36706,2023-01-27
TXN-031330,INV-01331,121353,Haryana,Tier 3,33,12-25L,Lumpsum,243803,2023-01-30
TXN-031331,INV-01332,121476,Maharashtra,Tier 1,49,25L+,Redemption,2017,2023-01-31
TXN-031332,INV-01333,121599,Karnataka,Tier 2,61,5-12L,SIP,41596,2023-02-01
TXN-031333,INV-01334,121722,Tamil Nadu,Tier 3,28,5-12L,SIP,28066,2023-02-02
TXN-031334,INV-01335,121845,Delhi,Tier 1,27,5-12L,SIP,28397,2023-02-03
TXN-031335,INV-01336,121968,Gujarat,Tier 2,32,5-12L,SIP,43141,2023-02-06
TXN-031336,INV-01337,122091,Uttar Pradesh,Tier 3,52,5-12L,SIP,44397,2023-02-07
TXN-031337,INV-01338,122214,West Bengal,Tier 1,39,25L+,SIP,1369,2023-02-08
TXN-031338,INV-01339,122337,Telangana,Tier 2,57,25L+,SIP,15855,2023-02-09
TXN-031339,INV-01340,122460,Rajasthan,Tier 3,25,25L+,SIP,21020,2023-02-10
TXN-031340,INV-01341,122583,Kerala,Tier 1,45,25L+,SIP,47937,2023-02-13
TXN-031341,INV-01342,122706,Punjab,Tier 2,30,12-25L,SIP,13586,2023-02-14
TXN-031342,INV-01343,122829,Haryana,Tier 3,31,12-25L,SIP,17865,2023-02-15
TXN-031343,INV-01344,122952,Maharashtra,Tier 1,40,25L+,SIP,46609,2023-02-16
TXN-031344,INV-01345,123075,Karnataka,Tier 2,55,5-12L,SIP,44749,2023-02-17
TXN-031345,INV-01346,123198,Tamil Nadu,Tier 3,53,5-12L,SIP,17433,2023-02-20
TXN-031346,INV-01347,123321,Delhi,Tier 1,34,25L+,SIP,16114,2023-02-21
TXN-031347,INV-01348,123444,Gujarat,Tier 2,39,25L+,Lumpsum,310393,2023-02-22
TXN-031348,INV-01349,123567,Uttar Pradesh,Tier 3,43,25L+,Lumpsum,148310,2023-02-23
TXN-031349,INV-01350,123690,West Bengal,Tier 1,23,25L+,Redemption,27225,2023-02-24
TXN-031350,INV-01351,123813,Telangana,Tier 2,65,12-25L,SIP,30541,2023-02-27
TXN-031351,INV-01352,123936,Rajasthan,Tier 3,23,25L+,Lumpsum,118467,2023-02-28
TXN-031352,INV-01353,124059,Kerala,Tier 1,37,5-12L,SIP,41365,2023-03-01
TXN-031353,INV-01354,124182,Punjab,Tier 2,49,25L+,SIP,6746,2023-03-02
TXN-031354,INV-01355,124305,Haryana,Tier 3,28,12-25L,SIP,49937,2023-03-03
TXN-031355,INV-01356,124428,Maharashtra,Tier 1,48,12-25L,SIP,31582,2023-03-06
TXN-031356,INV-01357,124551,Karnataka,Tier 2,31,5-12L,Redemption,8228,2023-03-07
TXN-031357,INV-01358,124674,Tamil Nadu,Tier 3,29,5-12L,SIP,48831,2023-03-08
TXN-031358,INV-01359,124797,Delhi,Tier 1,43,12-25L,SIP,24112,2023-03-09
TXN-031359,INV-01360,124920,Gujarat,Tier 2,36,25L+,Lumpsum,160562,2023-03-10
TXN-031360,INV-01361,120123,Uttar Pradesh,Tier 3,54,5-12L,SIP,12798,2023-03-13
TXN-031361,INV-01362,120246,West Bengal,Tier 1,51,25L+,SIP,19380,2023-03-14
TXN-031362,INV-01363,120369,Telangana,Tier 2,39,5-12L,SIP,13994,2023-03-15
TXN-031363,INV-01364,120492,Rajasthan,Tier 3,27,25L+,SIP,9688,2023-03-16
TXN-031364,INV-01365,120615,Kerala,Tier 1,36,25L+,Lumpsum,447948,2023-03-17
TXN-031365,INV-01366,120738,Punjab,Tier 2,57,25L+,SIP,22574,2023-03-20
TXN-031366,INV-01367,120861,Haryana,Tier 3,47,5-12L,SIP,13870,2023-03-21
TXN-031367,INV-01368,120984,Maharashtra,Tier 1,30,12-25L,Lumpsum,239452,2023-03-22
TXN-031368,INV-01369,121107,Karnataka,Tier 2,66,25L+,SIP,22929,2023-03-23
TXN-031369,INV-01370,121230,Tamil Nadu,Tier 3,44,12-25L,Lumpsum,212510,2023-03-24
TXN-031370,INV-01371,121353,Delhi,Tier 1,41,25L+,SIP,24972,2023-03-27
TXN-031371,INV-01372,121476,Gujarat,Tier 2,63,25L+,SIP,9131,2023-03-28
TXN-031372,INV-01373,121599,Uttar Pradesh,Tier 3,48,25L+,SIP,30708,2023-03-29
TXN-031373,INV-01374,121722,West Bengal,Tier 1,36,12-25L,SIP,28966,2023-03-30
TXN-031374,INV-01375,121845,Telangana,Tier 2,34,5-12L,SIP,6755,2023-03-31
TXN-031375,INV-01376,121968,Rajasthan,Tier 3,60,5-12L,SIP,23804,2023-04-03
TXN-031376,INV-01377,122091,Kerala,Tier 1,62,12-25L,SIP,2200,2023-04-04
TXN-031377,INV-01378,122214,Punjab,Tier 2,56,12-25L,SIP,22955,2023-04-05
TXN-031378,INV-01379,122337,Haryana,Tier 3,29,12-25L,SIP,24118,2023-04-06
TXN-031379,INV-01380,122460,Maharashtra,Tier 1,35,5-12L,SIP,9477,2023-04-07
TXN-031380,INV-01381,122583,Karnataka,Tier 2,34,5-12L,SIP,2681,2023-04-10
TXN-031381,INV-01382,122706,Tamil Nadu,Tier 3,67,25L+,SIP,49270,2023-04-11
TXN-031382,INV-01383,122829,Delhi,Tier 1,29,12-25L,SIP,45330,2023-04-12
TXN-031383,INV-01384,122952,Gujarat,Tier 2,64,12-25L,SIP,24435,2023-04-13
TXN-031384,INV-01385,123075,Uttar Pradesh,Tier 3,30,5-12L,Redemption,16934,2023-04-14
TXN-031385,INV-01386,123198,West Bengal,Tier 1,37,25L+,SIP,48594,2023-04-17
TXN-031386,INV-01387,123321,Telangana,Tier 2,58,12-25L,Redemption,9994,2023-04-18
TXN-031387,INV-01388,123444,Rajasthan,Tier 3,41,25L+,SIP,38268,2023-04-19
TXN-031388,INV-01389,123567,Kerala,Tier 1,58,25L+,Redemption,39921,2023-04-20
TXN-031389,INV-01390,123690,Punjab,Tier 2,36,12-25L,SIP,28957,2023-04-21
TXN-031390,INV-01391,123813,Haryana,Tier 3,45,12-25L,SIP,2762,2023-04-24
TXN-031391,INV-01392,123936,Maharashtra,Tier 1,37,25L+,SIP,48895,2023-04-25
TXN-031392,INV-01393,124059,Karnataka,Tier 2,53,5-12L,Lumpsum,317097,2023-04-26
TXN-031393,INV-01394,124182,Tamil Nadu,Tier 3,64,25L+,SIP,19562,2023-04-27
TXN-031394,INV-01395,124305,Delhi,Tier 1,32,12-25L,SIP,48834,2023-04-28
TXN-031395,INV-01396,124428,Gujarat,Tier 2,50,25L+,Lumpsum,47933,2023-05-01
TXN-031396,INV-01397,124551,Uttar Pradesh,Tier 3,38,12-25L,SIP,49383,2023-05-02
TXN-031397,INV-01398,124674,West Bengal,Tier 1,52,25L+,SIP,17882,2023-05-03
TXN-031398,INV-01399,124797,Telangana,Tier 2,43,25L+,SIP,7374,2023-05-04
TXN-031399,INV-01400,124920,Rajasthan,Tier 3,30,5-12L,Redemption,15516,2023-05-05
TXN-031400,INV-01401,120123,Kerala,Tier 1,24,5-12L,SIP,23404,2023-05-08
TXN-031401,INV-01402,120246,Punjab,Tier 2,40,25L+,Lumpsum,120553,2023-05-09
TXN-031402,INV-01403,120369,Haryana,Tier 3,44,25L+,Redemption,44028,2023-05-10
TXN-031403,INV-01404,120492,Maharashtra,Tier 1,37,25L+,SIP,27560,2023-05-11
TXN-031404,INV-01405,120615,Karnataka,Tier 2,22,5-12L,SIP,33259,2023-05-12
TXN-031405,INV-01406,120738,Tamil Nadu,Tier 3,56,5-12L,SIP,1642,2023-05-15
TXN-031406,INV-01407,120861,Delhi,Tier 1,25,5-12L,Lumpsum,98600,2023-05-16
TXN-031407,INV-01408,120984,Gujarat,Tier 2,32,25L+,SIP,1636,2023-05-17
TXN-031408,INV-01409,121107,Uttar Pradesh,Tier 3,64,12-25L,SIP,14485,2023-05-18
TXN-031409,INV-01410,121230,West Bengal,Tier 1,46,12-25L,Lumpsum,189616,2023-05-19
TXN-031410,INV-01411,121353,Telangana,Tier 2,63,12-25L,SIP,14296,2023-05-22
TXN-031411,INV-01412,121476,Rajasthan,Tier 3,27,5-12L,SIP,43272,2023-05-23
TXN-031412,INV-01413,121599,Kerala,Tier 1,56,25L+,SIP,18634,2023-05-24
TXN-031413,INV-01414,121722,Punjab,Tier 2,66,12-25L,Redemption,29955,2023-05-25
TXN-031414,INV-01415,121845,Haryana,Tier 3,45,12-25L,SIP,40223,2023-05-26
TXN-031415,INV-01416,121968,Maharashtra,Tier 1,54,12-25L,Lumpsum,383441,2023-05-29
TXN-031416,INV-01417,122091,Karnataka,Tier 2,59,25L+,SIP,41535,2023-05-30
TXN-031417,INV-01418,122214,Tamil Nadu,Tier 3,50,5-12L,SIP,25912,2023-05-31
TXN-031418,INV-01419,122337,Delhi,Tier 1,36,12-25L,SIP,39985,2023-06-01
TXN-031419,INV-01420,122460,Gujarat,Tier 2,36,25L+,Lumpsum,194619,2023-06-02
TXN-031420,INV-01421,122583,Uttar Pradesh,Tier 3,41,12-25L,SIP,30842,2023-06-05
TXN-031421,INV-01422,122706,West Bengal,Tier 1,41,12-25L,Lumpsum,212048,2023-06-06
TXN-031422,INV-01423,122829,Telangana,Tier 2,26,5-12L,Lumpsum,164288,2023-06-07
TXN-031423,INV-01424,122952,Rajasthan,Tier 3,36,5-12L,SIP,15756,2023-06-08
TXN-031424,INV-01425,123075,Kerala,Tier 1,58,12-25L,SIP,46157,2023-06-09
TXN-031425,INV-01426,123198,Punjab,Tier 2,25,12-25L,SIP,48163,2023-06-12
TXN-031426,INV-01427,123321,Haryana,Tier 3,35,12-25L,SIP,37003,2023-06-13
TXN-031427,INV-01428,123444,Maharashtra,Tier 1,38,12-25L,Lumpsum,263037,2023-06-14
TXN-031428,INV-01429,123567,Karnataka,Tier 2,39,5-12L,SIP,9644,2023-06-15
TXN-031429,INV-01430,123690,Tamil Nadu,Tier 3,27,12-25L,Lumpsum,380332,2023-06-16
TXN-031430,INV-01431,123813,Delhi,Tier 1,51,12-25L,SIP,14288,2023-06-19
TXN-031431,INV-01432,123936,Gujarat,Tier 2,34,12-25L,SIP,21142,2023-06-20
TXN-031432,INV-01433,124059,Uttar Pradesh,Tier 3,65,25L+,SIP,22671,2023-06-21
TXN-031433,INV-01434,124182,West Bengal,Tier 1,39,12-25L,SIP,12110,2023-06-22
TXN-031434,INV-01435,124305,Telangana,Tier 2,35,12-25L,Lumpsum,147763,2023-06-23
TXN-031435,INV-01436,124428,Rajasthan,Tier 3,37,25L+,SIP,26916,2023-06-26
TXN-031436,INV-01437,124551,Kerala,Tier 1,40,12-25L,Lumpsum,470291,2023-06-27
TXN-031437,INV-01438,124674,Punjab,Tier 2,24,5-12L,SIP,31852,2023-06-28
TXN-031438,INV-01439,124797,Haryana,Tier 3,39,12-25L,Lumpsum,247668,2023-06-29
TXN-031439,INV-01440,124920,Maharashtra,Tier 1,53,25L+,SIP,11388,2023-06-30
TXN-031440,INV-01441,120123,Karnataka,Tier 2,47,12-25L,Lumpsum,189436,2023-07-03
TXN-031441,INV-01442,120246,Tamil Nadu,Tier 3,62,5-12L,SIP,14827,2023-07-04
TXN-031442,INV-01443,120369,Delhi,Tier 1,52,12-25L,SIP,1214,2023-07-05
TXN-031443,INV-01444,120492,Gujarat,Tier 2,60,25L+,SIP,47571,2023-07-06
TXN-031444,INV-01445,120615,Uttar Pradesh,Tier 3,44,5-12L,Lumpsum,137798,2023-07-07
TXN-031445,INV-01446,120738,West Bengal,Tier 1,23,25L+,SIP,9155,2023-07-10
TXN-031446,INV-01447,120861,Telangana,Tier 2,66,5-12L,SIP,10598,2023-07-11
TXN-031447,INV-01448,120984,Rajasthan,Tier 3,46,5-12L,Lumpsum,188123,2023-07-12
TXN-031448,INV-01449,121107,Kerala,Tier 1,42,12-25L,SIP,36487,2023-07-13
TXN-031449,INV-01450,121230,Punjab,Tier 2,42,5-12L,SIP,46630,2023-07-14
TXN-031450,INV-01451,121353,Haryana,Tier 3,64,25L+,SIP,45890,2023-07-17
TXN-031451,INV-01452,121476,Maharashtra,Tier 1,46,5-12L,SIP,15703,2023-07-18
TXN-031452,INV-01453,121599,Karnataka,Tier 2,58,25L+,SIP,12796,2023-07-19
TXN-031453,INV-01454,121722,Tamil Nadu,Tier 3,55,25L+,SIP,22299,2023-07-20
TXN-031454,INV-01455,121845,Delhi,Tier 1,25,12-25L,SIP,26331,2023-07-21
TXN-031455,INV-01456,121968,Gujarat,Tier 2,26,25L+,SIP,11521,2023-07-24
